,Name,Link
615,Adam Wills,https://scholar.google.com//citations?hl=en&user=TKQn_eMAAAAJ
616,Sheena Aislinn Taha,https://scholar.google.com//citations?hl=en&user=UemE00cAAAAJ
617,Rony Amaya,https://scholar.google.com//citations?hl=en&user=OUcIzPYAAAAJ
618,M. Jason Hinek,https://scholar.google.com//citations?hl=en&user=EF9dccgAAAAJ
619,"Diane A Isabelle, PhD",https://scholar.google.com//citations?hl=en&user=3KmiXE4AAAAJ
620,Daniel Siddiqi,https://scholar.google.com//citations?hl=en&user=66AjOEgAAAAJ
621,Mohammad Zulhasnine,https://scholar.google.com//citations?hl=en&user=plh1LJ0AAAAJ
622,Gabriele Contessa,https://scholar.google.com//citations?hl=en&user=yFVkBHcAAAAJ
623,Irene RR Lu,https://scholar.google.com//citations?hl=en&user=THAUT5IAAAAJ
624,Lisa A. Kelly,https://scholar.google.com//citations?hl=en&user=l0gbwvQAAAAJ
625,Marcel Voia,https://scholar.google.com//citations?hl=en&user=gRQKHMMAAAAJ
626,Stephen E White,https://scholar.google.com//citations?hl=en&user=jrmLHJ8AAAAJ
627,Abbas Moameni,https://scholar.google.com//citations?hl=en&user=3i1nWLcAAAAJ
628,Bora Pulatsu,https://scholar.google.com//citations?hl=en&user=4x_A_R8AAAAJ
629,Guillaume Gentil,https://scholar.google.com//citations?hl=en&user=sjt9_G8AAAAJ
630,Liu Qiankun,https://scholar.google.com//citations?hl=en&user=v4ThZtcAAAAJ
631,Sangeeta Murugkar,https://scholar.google.com//citations?hl=en&user=-bTPolUAAAAJ
632,Amy Rand,https://scholar.google.com//citations?hl=en&user=a63NkMgAAAAJ
633,Tong Xu,https://scholar.google.com//citations?hl=en&user=KR29F8YAAAAJ
634,Konstantinos Metaxoglou,https://scholar.google.com//citations?hl=en&user=Zd5RAmYAAAAJ
635,Chris Joslin,https://scholar.google.com//citations?hl=en&user=6_vcXMIAAAAJ
636,Philippe Lagassé,https://scholar.google.com//citations?hl=en&user=HU0CvAIAAAAJ
637,Eros Corazza,https://scholar.google.com//citations?hl=en&user=HAJ-6-gAAAAJ
638,Yeowon Kim,https://scholar.google.com//citations?hl=en&user=Mxm6YqAAAAAJ
639,Megan Holtzman,https://scholar.google.com//citations?hl=en&user=Y2YAuM0AAAAJ
640,Qi Deng,https://scholar.google.com//citations?hl=en&user=UMSN4vkAAAAJ
641,Lara Karaian,https://scholar.google.com//citations?hl=en&user=WBjoI9sAAAAJ
642,Samira Farivar,https://scholar.google.com//citations?hl=en&user=gGWDnLYAAAAJ
643,Apoorva Upadhyay,https://scholar.google.com//citations?hl=en&user=rIpW7J0AAAAJ
644,Eva Kartchava,https://scholar.google.com//citations?hl=en&user=9g7LmPoAAAAJ
645,Ahmed Abdulla,https://scholar.google.com//citations?hl=en&user=tNQBvZ8AAAAJ
646,Rebecca Merkley,https://scholar.google.com//citations?hl=en&user=6dZ6PD0AAAAJ
647,Majid Komeili,https://scholar.google.com//citations?hl=en&user=AIHFesoAAAAJ
648,Thomas J Tomberlin,https://scholar.google.com//citations?hl=en&user=OhV9G6MAAAAJ
649,David Huynh,https://scholar.google.com//citations?hl=en&user=5gsRLgwAAAAJ
650,Onita Basu,https://scholar.google.com//citations?hl=en&user=58RsHWsAAAAJ
651,Marika Morris,https://scholar.google.com//citations?hl=en&user=JfaxKkYAAAAJ
652,James Deaville,https://scholar.google.com//citations?hl=en&user=ByvOK5UAAAAJ
653,Jonathan Malloy,https://scholar.google.com//citations?hl=en&user=017PxRsAAAAJ
654,Yang Ding,https://scholar.google.com//citations?hl=en&user=ZYw_EREAAAAJ
655,Karen M. Sewell,https://scholar.google.com//citations?hl=en&user=1nicDFQAAAAJ
656,Kirk Luther,https://scholar.google.com//citations?hl=en&user=dhmh9rQAAAAJ
657,Dominique Marshall,https://scholar.google.com//citations?hl=en&user=LViriFUAAAAJ
658,Paul Keen,https://scholar.google.com//citations?hl=en&user=fA5XhEQAAAAJ
659,Angela Dionisi,https://scholar.google.com//citations?hl=en&user=CsUKO8YAAAAJ
660,Clara Morgan,https://scholar.google.com//citations?hl=en&user=cSuiBH4AAAAJ
661,Kevin Goheen,https://scholar.google.com//citations?hl=en&user=L1sqTcwAAAAJ
662,Myrto Mylopoulos,https://scholar.google.com//citations?hl=en&user=OscLK8YAAAAJ
663,Hsien-Yung Lin,https://scholar.google.com//citations?hl=en&user=5H5i00AAAAAJ
664,Sebastian S. Szyszkowicz,https://scholar.google.com//citations?hl=en&user=C73amp0AAAAJ
665,Bjarki Hallgrimsson,https://scholar.google.com//citations?hl=en&user=CxBDO7EAAAAJ
666,Olessia Jouravlev,https://scholar.google.com//citations?hl=en&user=hivkptkAAAAJ
667,Sarah Todd,https://scholar.google.com//citations?hl=en&user=2-wqAEcAAAAJ
668,Connor Kupchak,https://scholar.google.com//citations?hl=en&user=lqDWDJcAAAAJ
669,Henry Saari,https://scholar.google.com//citations?hl=en&user=j2EbSZkAAAAJ
670,Don I. Cummings,https://scholar.google.com//citations?hl=en&user=LJwPU7gAAAAJ
671,Kyla Baron,https://scholar.google.com//citations?hl=en&user=p6FVAjYAAAAJ
672,Sarah Everts,https://scholar.google.com//citations?hl=en&user=47b8ZW8AAAAJ
673,Mohammad Javad Moradi,https://scholar.google.com//citations?hl=en&user=QXEM6sYAAAAJ
674,Vanessa Thomas,https://scholar.google.com//citations?hl=en&user=k69DxLkAAAAJ
675,Erik Anonby,https://scholar.google.com//citations?hl=en&user=LisVAd0AAAAJ
676,Hamzeh Hajiloo,https://scholar.google.com//citations?hl=en&user=Bvk4lVUAAAAJ
677,Lorraine Fraser,https://scholar.google.com//citations?hl=en&user=rFEtJOgAAAAJ
678,Rachel Coulter,https://scholar.google.com//citations?hl=en&user=UeGeYzwAAAAJ
679,Ali Dehghan,https://scholar.google.com//citations?hl=en&user=4qJt4XUAAAAJ
680,Mira Sucharov,https://scholar.google.com//citations?hl=en&user=JINZytoAAAAJ
681,Waleska Stephanie da Cruz Nizer,https://scholar.google.com//citations?hl=en&user=-2OoRrIAAAAJ
682,Seyed Mohammad Majedi,https://scholar.google.com//citations?hl=en&user=UCzwgn0AAAAJ
683,Kimberly Stratton,https://scholar.google.com//citations?hl=en&user=hewWIh4AAAAJ
684,Chafik Okar,https://scholar.google.com//citations?hl=en&user=qvzimxAAAAAJ
685,Irwin Pressman,https://scholar.google.com//citations?hl=en&user=FFZA8roAAAAJ
686,Andrew Schoenrock,https://scholar.google.com//citations?hl=en&user=MkuTIEAAAAAJ
687,Aizaz U. Chaudhry,https://scholar.google.com//citations?hl=en&user=OtGpmWQAAAAJ
688,Peter George Gordon,https://scholar.google.com//citations?hl=en&user=D80XLFYAAAAJ
689,Patrick J. Coe,https://scholar.google.com//citations?hl=en&user=0yM0MigAAAAJ
690,Rachelle Vessey,https://scholar.google.com//citations?hl=en&user=Ms4CayEAAAAJ
691,Victoria McArthur,https://scholar.google.com//citations?hl=en&user=JTjNx7gAAAAJ
692,Hanane Hadj-Moussa,https://scholar.google.com//citations?hl=en&user=IVVZpBsAAAAJ
693,Jin Kang,https://scholar.google.com//citations?hl=en&user=1eNSua8AAAAJ
694,Utkarsh J. Dang,https://scholar.google.com//citations?hl=en&user=Z9BKsswAAAAJ
695,Rehan Danish,https://scholar.google.com//citations?hl=en&user=eDsGZKEAAAAJ
696,Umut Özsu,https://scholar.google.com//citations?hl=en&user=OmNJb9wAAAAJ
697,Piotr Dutkiewicz,https://scholar.google.com//citations?hl=en&user=ZdKs29QAAAAJ
698,Hala Assal,https://scholar.google.com//citations?hl=en&user=iqt7_6QAAAAJ
699,Karen Schwartz,https://scholar.google.com//citations?hl=en&user=HVv-k3gAAAAJ
700,Sean J. Landsman,https://scholar.google.com//citations?hl=en&user=f0vrYAgAAAAJ
701,Sujit Sur,https://scholar.google.com//citations?hl=en&user=XsseIuIAAAAJ
702,Lyle L. Nelson,https://scholar.google.com//citations?hl=en&user=gkyschEAAAAJ
703,Christian Holz,https://scholar.google.com//citations?hl=en&user=4NGA-lIAAAAJ
704,Jennifer V. Evans,https://scholar.google.com//citations?hl=en&user=YxXflEUAAAAJ
705,Dalal EL Hanna,https://scholar.google.com//citations?hl=en&user=_CpRnWkAAAAJ
706,Ravi Prakash,https://scholar.google.com//citations?hl=en&user=Lic09ToAAAAJ
707,CA Rudyk,https://scholar.google.com//citations?hl=en&user=QTmsXaAAAAAJ
708,Scott Bucking,https://scholar.google.com//citations?hl=en&user=fzWMTx4AAAAJ
709,Mads Kuhlmann Andersen,https://scholar.google.com//citations?hl=en&user=L8b8tk4AAAAJ
710,Nadine Marie Moacdieh,https://scholar.google.com//citations?hl=en&user=kFPIyYYAAAAJ
711,Cristina Ruiz-Martin,https://scholar.google.com//citations?hl=en&user=wQ0TKWwAAAAJ
712,Jean Duquette,https://scholar.google.com//citations?hl=en&user=Pa-hGWsAAAAJ
713,dan irving,https://scholar.google.com//citations?hl=en&user=kJLdIjgAAAAJ
714,William Echard,https://scholar.google.com//citations?hl=en&user=RYzKI9IAAAAJ
715,Alexander McClelland,https://scholar.google.com//citations?hl=en&user=VQVDpFsAAAAJ
716,David Luong,https://scholar.google.com//citations?hl=en&user=u2saoqYAAAAJ
717,Melissa Haussman,https://scholar.google.com//citations?hl=en&user=JApwsjYAAAAJ
718,Ouafa Sakka,https://scholar.google.com//citations?hl=en&user=L6j5-g4AAAAJ
719,Angela Joya,https://scholar.google.com//citations?hl=en&user=en6vENoAAAAJ
720,Megan Rivers-Moore,https://scholar.google.com//citations?hl=en&user=slQFJ1UAAAAJ
721,Andrea Lawrance,https://scholar.google.com//citations?hl=en&user=vMik2FAAAAAJ
722,Mehdi Pouragha,https://scholar.google.com//citations?hl=en&user=EFHvdDkAAAAJ
723,Dylan Linthorne,https://scholar.google.com//citations?hl=en&user=X0zidMwAAAAJ
724,Katie Graham,https://scholar.google.com//citations?hl=en&user=5rwe3_gAAAAJ
725,Leighann C. Neilson,https://scholar.google.com//citations?hl=en&user=UP0-nNMAAAAJ
726,Farah Chanchary,https://scholar.google.com//citations?hl=en&user=BW2g2zIAAAAJ
727,Crina Viju,https://scholar.google.com//citations?hl=en&user=yg1W88UAAAAJ
728,Saeed Mehrabi,https://scholar.google.com//citations?hl=en&user=Tj5_1u8AAAAJ
729,Andrew M Rous,https://scholar.google.com//citations?hl=en&user=7O99b4cAAAAJ
730,Emma J. Hudgins,https://scholar.google.com//citations?hl=en&user=BXNwPLcAAAAJ
731,Chinnaiah Jangam,https://scholar.google.com//citations?hl=en&user=wM6-D5MAAAAJ
732,Zhuosen Yao,https://scholar.google.com//citations?hl=en&user=NlbowO4AAAAJ
733,Leonardo Turchen,https://scholar.google.com//citations?hl=en&user=p0nYUdUAAAAJ
734,Patricia Ballamingie,https://scholar.google.com//citations?hl=en&user=01HpLWcAAAAJ
735,Mohamed Beshir,https://scholar.google.com//citations?hl=en&user=UtkUUycAAAAJ
736,Maya Papineau,https://scholar.google.com//citations?hl=en&user=1yK4kPAAAAAJ
737,Fakhria M. Razeq,https://scholar.google.com//citations?hl=en&user=FtP0dZ8AAAAJ
738,Marios Avgeris,https://scholar.google.com//citations?hl=en&user=iTQI08AAAAAJ
739,Paul Nelles,https://scholar.google.com//citations?hl=en&user=PkKzL30AAAAJ
740,Christopher Waddell,https://scholar.google.com//citations?hl=en&user=AUXcebUAAAAJ
741,Stephanie Bennett,https://scholar.google.com//citations?hl=en&user=3C_RaRoAAAAJ
742,Shelley Gullikson,https://scholar.google.com//citations?hl=en&user=tjtsNuMAAAAJ
743,Kathleen Van Benthem,https://scholar.google.com//citations?hl=en&user=Hq6H3MIAAAAJ
744,Mary Francoli,https://scholar.google.com//citations?hl=en&user=FckFaJ4AAAAJ
745,Heather Douglas,https://scholar.google.com//citations?hl=en&user=sCjTVYsAAAAJ
746,Neil Gerlach,https://scholar.google.com//citations?hl=en&user=nSS0olQAAAAJ
747,Masoud Barati,https://scholar.google.com//citations?hl=en&user=YXJ9CpcAAAAJ
748,Pablo Heidrich,https://scholar.google.com//citations?hl=en&user=a1Xove4AAAAJ
749,Mary Bartram,https://scholar.google.com//citations?hl=en&user=X6hVfh8AAAAJ
750,Derek Mikola,https://scholar.google.com//citations?hl=en&user=gEiVrDgAAAAJ
751,Robert Fournier,https://scholar.google.com//citations?hl=en&user=OVSN1JoAAAAJ
752,A. Abdou,https://scholar.google.com//citations?hl=en&user=qEl1DpQAAAAJ
753,Mehdi Ammi,https://scholar.google.com//citations?hl=en&user=unPt8o0AAAAJ
754,Adam Weiss,https://scholar.google.com//citations?hl=en&user=M0tXdIYAAAAJ
755,Matthew S. Holden,https://scholar.google.com//citations?hl=en&user=djUNxQsAAAAJ
756,Natalie Prowse,https://scholar.google.com//citations?hl=en&user=-ttm6xoAAAAJ
757,Nicholas Orlofsky,https://scholar.google.com//citations?hl=en&user=p8onkEgAAAAJ
758,Lorraine Godden,https://scholar.google.com//citations?hl=en&user=_XAyvngAAAAJ
759,James Opp,https://scholar.google.com//citations?hl=en&user=mdKvyMkAAAAJ
760,Laura Rudy,https://scholar.google.com//citations?hl=en&user=NJaFkXoAAAAJ
761,Aditya S. Rajasekaran,https://scholar.google.com//citations?hl=en&user=MYe4KtkAAAAJ
762,Edward Cyr,https://scholar.google.com//citations?hl=en&user=z4O2j_UAAAAJ
763,Chambi Chachage,https://scholar.google.com//citations?hl=en&user=oEoaIT8AAAAJ
764,Danish Sattar,https://scholar.google.com//citations?hl=en&user=sC5NmJ4AAAAJ
765,Ali Davoudian,https://scholar.google.com//citations?hl=en&user=lCXAayoAAAAJ
766,Brodie W. Hobson,https://scholar.google.com//citations?hl=en&user=vavMCeQAAAAJ
767,Willow English,https://scholar.google.com//citations?hl=en&user=YyfAJmQAAAAJ
768,Taylor D. Ward,https://scholar.google.com//citations?hl=en&user=UJXSeDgAAAAJ
769,Ummni Khan,https://scholar.google.com//citations?hl=en&user=gFx4LU0AAAAJ
770,Bassem AbdelAziz,https://scholar.google.com//citations?hl=en&user=9x_r6pwAAAAJ
771,Jessica Davis,https://scholar.google.com//citations?hl=en&user=gL4EXZAAAAAJ
772,Jason Jaskolka,https://scholar.google.com//citations?hl=en&user=Snka5HcAAAAJ
773,Dana Galizia,https://scholar.google.com//citations?hl=en&user=yqGjFekAAAAJ
774,Balkan Devlen,https://scholar.google.com//citations?hl=en&user=y_qwfH4AAAAJ
775,Reza GhasemAghaei,https://scholar.google.com//citations?hl=en&user=WDgCaWkAAAAJ
776,Audrey Murray,https://scholar.google.com//citations?hl=en&user=3E5FC6kAAAAJ
777,Ming Tiampo,https://scholar.google.com//citations?hl=en&user=SSgL-loAAAAJ
778,Daniel Rosenblatt,https://scholar.google.com//citations?hl=en&user=gulWJvAAAAAJ
779,Junfeng Wen,https://scholar.google.com//citations?hl=en&user=fXRXgPMAAAAJ
780,Stephen Azzi,https://scholar.google.com//citations?hl=en&user=5olYHFcAAAAJ
781,Amrita Hari,https://scholar.google.com//citations?hl=en&user=c3VlaSAAAAAJ
782,Robert A. Helal,https://scholar.google.com//citations?hl=en&user=ytR-JjYAAAAJ
783,Christiane Wilke,https://scholar.google.com//citations?hl=en&user=llSXjOUAAAAJ
784,Alan J. Barton,https://scholar.google.com//citations?hl=en&user=n6UfSyAAAAAJ
785,Robert Gould,https://scholar.google.com//citations?hl=en&user=jp4upu8AAAAJ
786,Zied Bouida,https://scholar.google.com//citations?hl=en&user=8Tb9EdUAAAAJ
787,Hannah Johnston,https://scholar.google.com//citations?hl=en&user=Q-dUnWQAAAAJ
788,Braden RB Gregory,https://scholar.google.com//citations?hl=en&user=jPSpDJEAAAAJ
789,Julie C. Garlen,https://scholar.google.com//citations?hl=en&user=wXr1fT0AAAAJ
790,Joshua Wyatt Smith,https://scholar.google.com//citations?hl=en&user=jDwjyVUAAAAJ
791,Rex B Kline,https://scholar.google.com//citations?hl=en&user=6r54yg0AAAAJ
792,W. Bukowski,https://scholar.google.com//citations?hl=en&user=nMLCz-sAAAAJ
793,Damon Matthews,https://scholar.google.com//citations?hl=en&user=BY1jk5kAAAAJ
794,Ahmed A Kishk,https://scholar.google.com//citations?hl=en&user=lnoz-eEAAAAJ
795,Jane Stewart,https://scholar.google.com//citations?hl=en&user=Ah0RByYAAAAJ
796,Michel Laroche,https://scholar.google.com//citations?hl=en&user=z4aWX_EAAAAJ
797,Natalie Phillips,https://scholar.google.com//citations?hl=en&user=Gc12Ql0AAAAJ
798,Philip C. Abrami,https://scholar.google.com//citations?hl=en&user=kXY95M0AAAAJ
799,Habib Benali,https://scholar.google.com//citations?hl=en&user=zWZw4BwAAAAJ
800,"Youmin Zhang, IEEE Fellow, CSME Fellow",https://scholar.google.com//citations?hl=en&user=t2L3NAIAAAAJ
801,Alexandre JS Morin,https://scholar.google.com//citations?hl=en&user=PTbeFx4AAAAJ
802,Fariborz Haghighat,https://scholar.google.com//citations?hl=en&user=Z5PYxCMAAAAJ
803,Pedro Peres-Neto,https://scholar.google.com//citations?hl=en&user=Ids2ILYAAAAJ
804,Gary Johns,https://scholar.google.com//citations?hl=en&user=WSagnSsAAAAJ
805,Chun-Yi Su,https://scholar.google.com//citations?hl=en&user=-zN_x9wAAAAJ
806,"Swamy, MNS",https://scholar.google.com//citations?hl=en&user=_CQfjBIAAAAJ
807,Vladimir Titorenko,https://scholar.google.com//citations?hl=en&user=lun9uCoAAAAJ
808,Pragasen Pillay,https://scholar.google.com//citations?hl=en&user=4pcRZs0AAAAJ
809,John A. Capobianco,https://scholar.google.com//citations?hl=en&user=Im9FPg8AAAAJ
810,Catherine N. Mulligan,https://scholar.google.com//citations?hl=en&user=teL4D-QAAAAJ
811,T Stathopoulos,https://scholar.google.com//citations?hl=en&user=jlWYV5oAAAAJ
812,Virginia Penhune,https://scholar.google.com//citations?hl=en&user=6rBYguAAAAAJ
813,Malcolm Whiteway,https://scholar.google.com//citations?hl=en&user=heCibQUAAAAJ
814,Robert M. Bernard,https://scholar.google.com//citations?hl=en&user=KP1-fJ0AAAAJ
815,David Howes,https://scholar.google.com//citations?hl=en&user=TdIs5ykAAAAJ
816,Chadi Assi,https://scholar.google.com//citations?hl=en&user=_ybDwMYAAAAJ
817,Carsten Wrosch,https://scholar.google.com//citations?hl=en&user=FZOhQycAAAAJ
818,Michael Sacher,https://scholar.google.com//citations?hl=en&user=El-55SQAAAAJ
819,Andrew G. Ryder,https://scholar.google.com//citations?hl=en&user=GBZSPQMAAAAJ
820,M. Omair Ahmad,https://scholar.google.com//citations?hl=en&user=jm4cUR4AAAAJ
821,Adam Krzyzak,https://scholar.google.com//citations?hl=en&user=fYbg3F8AAAAJ
822,Evgueni Borokhovski,https://scholar.google.com//citations?hl=en&user=CWGwruEAAAAJ
823,Norman Segalowitz,https://scholar.google.com//citations?hl=en&user=sHkzkFYAAAAJ
824,Eusebius  Doedel,https://scholar.google.com//citations?hl=en&user=2Hhnhn0AAAAJ
825,Lisa A. Serbin,https://scholar.google.com//citations?hl=en&user=0BlN_BwAAAAJ
826,Suong Van Hoa,https://scholar.google.com//citations?hl=en&user=HoD1EUAAAAAJ
827,Andreas Athienitis,https://scholar.google.com//citations?hl=en&user=9FE0208AAAAJ
828,michael carney,https://scholar.google.com//citations?hl=en&user=GCOBti0AAAAJ
829,Brigitte Jaumard,https://scholar.google.com//citations?hl=en&user=Bn0YLtAAAAAJ
830,Mourad Debbabi,https://scholar.google.com//citations?hl=en&user=EkqEbIYAAAAJ
831,Grant E. Brown,https://scholar.google.com//citations?hl=en&user=Yg_7p04AAAAJ
832,Anne Wade,https://scholar.google.com//citations?hl=en&user=iYPMb6sAAAAJ
833,Mia Consalvo,https://scholar.google.com//citations?hl=en&user=Zzt_thsAAAAJ
834,Jochen AG Jaeger,https://scholar.google.com//citations?hl=en&user=USLi1JIAAAAJ
835,James WA Grant,https://scholar.google.com//citations?hl=en&user=2WkidjEAAAAJ
836,Yang Wang,https://scholar.google.com//citations?hl=en&user=2PBM-osAAAAJ
837,Thien Thanh Dang-Vu,https://scholar.google.com//citations?hl=en&user=kksaCQkAAAAJ
838,Ashlee J Howarth,https://scholar.google.com//citations?hl=en&user=JozCs4gAAAAJ
839,Shimon Amir,https://scholar.google.com//citations?hl=en&user=89An5cAAAAAJ
840,Leonard Sklar,https://scholar.google.com//citations?hl=en&user=haNYC8IAAAAJ
841,Jeremy Clark,https://scholar.google.com//citations?hl=en&user=oQrvLjYAAAAJ
842,Wei-Ping Zhu,https://scholar.google.com//citations?hl=en&user=VXVs3zgAAAAJ
843,Abdel Razik Sebak,https://scholar.google.com//citations?hl=en&user=eACk4hEAAAAJ
844,Diane Poulin-Dubois,https://scholar.google.com//citations?hl=en&user=lkwDtZEAAAAJ
845,Pavel Trofimovich,https://scholar.google.com//citations?hl=en&user=D9uI-dYAAAAJ
846,Panagiotis  Vasilopoulos,https://scholar.google.com//citations?hl=en&user=UN88R2EAAAAJ
847,Lingyu Wang,https://scholar.google.com//citations?hl=en&user=lf_G8EAAAAAJ
848,Kim McDonough,https://scholar.google.com//citations?hl=en&user=y7RbtywAAAAJ
849,Ulrike de Brentani,https://scholar.google.com//citations?hl=en&user=ZjmplbcAAAAJ
850,Ursula Eicker,https://scholar.google.com//citations?hl=en&user=-uV_TEsAAAAJ
851,Christian Moreau,https://scholar.google.com//citations?hl=en&user=GgDkBHsAAAAJ
852,Adam S. Radomsky,https://scholar.google.com//citations?hl=en&user=zLUCZGAAAAAJ
853,Peter Shizgal,https://scholar.google.com//citations?hl=en&user=o_rRLRwAAAAJ
854,Rafik Naccache,https://scholar.google.com//citations?hl=en&user=yrA0YgEAAAAJ
855,Emad Shihab,https://scholar.google.com//citations?hl=en&user=kF76KPAAAAAJ
856,Vincent Martin,https://scholar.google.com//citations?hl=en&user=ciYbTgcAAAAJ
857,Dylan J. Fraser,https://scholar.google.com//citations?hl=en&user=SuFAJFMAAAAJ
858,Ingo Salzmann,https://scholar.google.com//citations?hl=en&user=gJjmVbAAAAAJ
859,Amr Youssef,https://scholar.google.com//citations?hl=en&user=X41djJQAAAAJ
860,Roch H. Glitho,https://scholar.google.com//citations?hl=en&user=k5KHuS0AAAAJ
861,Volker Haarslev,https://scholar.google.com//citations?hl=en&user=vzS-bGkAAAAJ
862,Md Eftakhairul Islam,https://scholar.google.com//citations?hl=en&user=JZbY12gAAAAJ
863,Robin Drew,https://scholar.google.com//citations?hl=en&user=oERQtxsAAAAJ
864,Selvadurai Dayanandan,https://scholar.google.com//citations?hl=en&user=Qxxe7R0AAAAJ
865,Sherry Simon,https://scholar.google.com//citations?hl=en&user=-HFitaoAAAAJ
866,Louis Cuccia,https://scholar.google.com//citations?hl=en&user=0WpdJboAAAAJ
867,Mamoun Medraj,https://scholar.google.com//citations?hl=en&user=fAmntjgAAAAJ
868,Erin T Vitunski Barker,https://scholar.google.com//citations?hl=en&user=wg2wilYAAAAJ
869,Yves Gelinas,https://scholar.google.com//citations?hl=en&user=TOYGKLYAAAAJ
870,Karen ZH Li,https://scholar.google.com//citations?hl=en&user=J8ljRXMAAAAJ
871,Tristan Glatard,https://scholar.google.com//citations?hl=en&user=HpsswVgAAAAJ
872,Robert B Weladji,https://scholar.google.com//citations?hl=en&user=Os0U-TYAAAAJ
873,Uri Shalev,https://scholar.google.com//citations?hl=en&user=brN9RSUAAAAJ
874,Luiz Antonio Correa Lopes,https://scholar.google.com//citations?hl=en&user=Z9vFqzAAAAAJ
875,"Dr. Md Shariful Islam, PhD",https://scholar.google.com//citations?hl=en&user=2whs-JkAAAAJ
876,Mark A. Ellenbogen,https://scholar.google.com//citations?hl=en&user=8zeCTf4AAAAJ
877,Xia Li,https://scholar.google.com//citations?hl=en&user=nwEszhEAAAAJ
878,Arash Mohammadi,https://scholar.google.com//citations?hl=en&user=bvU1CuEAAAAJ
879,Walaa Hamouda,https://scholar.google.com//citations?hl=en&user=ZhF8DpwAAAAJ
880,Pascale Biron,https://scholar.google.com//citations?hl=en&user=G0cKccoAAAAJ
881,Sofiene Tahar,https://scholar.google.com//citations?hl=en&user=NTUnEaoAAAAJ
882,Amin Hammad,https://scholar.google.com//citations?hl=en&user=MGZ8LWQAAAAJ
883,Chunjiang An,https://scholar.google.com//citations?hl=en&user=_uHWdnMAAAAJ
884,Andrew Delong,https://scholar.google.com//citations?hl=en&user=-FEYIEMAAAAJ
885,Rama B. Bhat,https://scholar.google.com//citations?hl=en&user=V_ZZmS0AAAAJ
886,Dajana Vuckovic,https://scholar.google.com//citations?hl=en&user=43XeKr8AAAAJ
887,Wen Fang  XIE,https://scholar.google.com//citations?hl=en&user=tICtL0EAAAAJ
888,Muthukumaran Packirisamy,https://scholar.google.com//citations?hl=en&user=hyBoX-IAAAAJ
889,Ann English,https://scholar.google.com//citations?hl=en&user=VApIKmUAAAAJ
890,Ian Reid,https://scholar.google.com//citations?hl=en&user=QSUp6uYAAAAJ
891,Salim Lahmiri,https://scholar.google.com//citations?hl=en&user=y-SD-gMAAAAJ
892,Rachida Dssouli,https://scholar.google.com//citations?hl=en&user=LQ1Tfg8AAAAJ
893,Nikolaos Tsantalis,https://scholar.google.com//citations?hl=en&user=Jxc9CBwAAAAJ
894,Gad Saad,https://scholar.google.com//citations?hl=en&user=TD6xyOAAAAAJ
895,Javad Dargahi,https://scholar.google.com//citations?hl=en&user=E9s-KhYAAAAJ
896,Zeynep Arsel,https://scholar.google.com//citations?hl=en&user=biI69mIAAAAJ
897,Jamal Bentahar,https://scholar.google.com//citations?hl=en&user=kEZryy8AAAAJ
898,Jean-Philippe Gouin,https://scholar.google.com//citations?hl=en&user=KRNVPWcAAAAJ
899,Amy R. Poteete,https://scholar.google.com//citations?hl=en&user=3HN7XBkAAAAJ
900,Richard F. Schmid,https://scholar.google.com//citations?hl=en&user=xUF7PfEAAAAJ
901,Ramin Sedaghati,https://scholar.google.com//citations?hl=en&user=zI-gRaoAAAAJ
902,Gosta Grahne,https://scholar.google.com//citations?hl=en&user=9JS9MTwAAAAJ
903,Radu zmeureanu,https://scholar.google.com//citations?hl=en&user=5ucNyqgAAAAJ
904,Kathleen Boies,https://scholar.google.com//citations?hl=en&user=7TmTQlYAAAAJ
905,Krista Byers-Heinlein,https://scholar.google.com//citations?hl=en&user=Wpjr46AAAAAJ
906,Ke-Lin Du,https://scholar.google.com//citations?hl=en&user=DGGGG7oAAAAJ
907,Hoi Dick Ng,https://scholar.google.com//citations?hl=en&user=bWmx9loAAAAJ
908,A. Ben Hamza,https://scholar.google.com//citations?hl=en&user=S5AEDYUAAAAJ
909,Alex De Visscher,https://scholar.google.com//citations?hl=en&user=kraqa1sAAAAJ
910,(John) Xiupu Zhang,https://scholar.google.com//citations?hl=en&user=LGowbiYAAAAJ
911,Denis Schweizer,https://scholar.google.com//citations?hl=en&user=xTeQyO4AAAAJ
912,Lawrence Kryzanowski,https://scholar.google.com//citations?hl=en&user=qnj5eIoAAAAJ
913,Marlise Horst,https://scholar.google.com//citations?hl=en&user=ogOhwEUAAAAJ
914,Richard L. Hall,https://scholar.google.com//citations?hl=en&user=Qb8Z7N8AAAAJ
915,Jean-Philippe Lessard,https://scholar.google.com//citations?hl=en&user=8qMpkFkAAAAJ
916,Guangyi Chen,https://scholar.google.com//citations?hl=en&user=ZTAGPSQAAAAJ
917,Jun Yan,https://scholar.google.com//citations?hl=en&user=3Yi1ZhsAAAAJ
918,Mirco Ravanelli,https://scholar.google.com//citations?hl=en&user=-6Pj3IYAAAAJ
919,Angela Alberga,https://scholar.google.com//citations?hl=en&user=xgq7RTMAAAAJ
920,Rolf Wuthrich,https://scholar.google.com//citations?hl=en&user=-5t9KLcAAAAJ
921,Gregory Butler,https://scholar.google.com//citations?hl=en&user=K2vSwvQAAAAJ
