,Name,Link
18982,Hussain Elhasasna,https://scholar.google.com//citations?hl=en&user=-lek_7cAAAAJ
18983,Eric Micheels,https://scholar.google.com//citations?hl=en&user=MraJmtYAAAAJ
18984,Jason Perepelkin,https://scholar.google.com//citations?hl=en&user=WAA2WPYAAAAJ
18985,Patrick Lloyd-Smith,https://scholar.google.com//citations?hl=en&user=4JgypT4AAAAJ
18986,Majid Nezakat,https://scholar.google.com//citations?hl=en&user=D9gkFbwAAAAJ
18987,Zhi Li,https://scholar.google.com//citations?hl=en&user=VXWoI0AAAAAJ
18988,Alex Weekes,https://scholar.google.com//citations?hl=en&user=EwRr_2EAAAAJ
18989,Longhai Li,https://scholar.google.com//citations?hl=en&user=S3mYTmwAAAAJ
18990,Li Xu,https://scholar.google.com//citations?hl=en&user=n9R0nBwAAAAJ
18991,Shahabodin Afrasiabi,https://scholar.google.com//citations?hl=en&user=pwriTQMAAAAJ
18992,Patricia Blakley,https://scholar.google.com//citations?hl=en&user=6lTqgDgAAAAJ
18993,Jorden Cummings,https://scholar.google.com//citations?hl=en&user=btYM5tgAAAAJ
18994,Prabin Rokaya,https://scholar.google.com//citations?hl=en&user=N-Pm9lUAAAAJ
18995,Zahra Alipour,https://scholar.google.com//citations?hl=en&user=2L8xsaYAAAAJ
18996,Chad Hammond,https://scholar.google.com//citations?hl=en&user=_1fP8DEAAAAJ
18997,Fatemeh Amiri,https://scholar.google.com//citations?hl=en&user=mu3wATgAAAAJ
18998,Juanita-Dawne R. Bacsu,https://scholar.google.com//citations?hl=en&user=E7G1NJkAAAAJ
18999,Ahmad Al-Dissi,https://scholar.google.com//citations?hl=en&user=DiN0CHQAAAAJ
19000,Patience Elabor-Idemudia,https://scholar.google.com//citations?hl=en&user=4ulBTCIAAAAJ
19001,Paul Olszynski,https://scholar.google.com//citations?hl=en&user=K0Xsi6UAAAAJ
19002,Ulrich Teucher,https://scholar.google.com//citations?hl=en&user=uK1PvQQAAAAJ
19003,Ke Ding,https://scholar.google.com//citations?hl=en&user=CFhwMfgAAAAJ
19004,"Robert DE Henderson MD, MSc, MBA, PhD",https://scholar.google.com//citations?hl=en&user=0VUEUyEAAAAJ
19005,Kelly Foley,https://scholar.google.com//citations?hl=en&user=AZKreFcAAAAJ
19006,Elvis Zilefac Asong,https://scholar.google.com//citations?hl=en&user=ZwfBMD8AAAAJ
19007,Jeff Sereda,https://scholar.google.com//citations?hl=en&user=WFouRKQAAAAJ
19008,Naveenji Arun,https://scholar.google.com//citations?hl=en&user=G_3zo-8AAAAJ
19009,Rana Mustafa,https://scholar.google.com//citations?hl=en&user=8Y3Dz6MAAAAJ
19010,Nicole Nesbitt Benning,https://scholar.google.com//citations?hl=en&user=ss6TTHsAAAAJ
19011,Makarova Veronika,https://scholar.google.com//citations?hl=en&user=Y3N8Oq4AAAAJ
19012,Tadesse Sefera Gela,https://scholar.google.com//citations?hl=en&user=MWpoURAAAAAJ
19013,Tracey Carr,https://scholar.google.com//citations?hl=en&user=fH45u40AAAAJ
19014,Monzurul Islam,https://scholar.google.com//citations?hl=en&user=GUwxxp8AAAAJ
19015,Carolyn T. Caron,https://scholar.google.com//citations?hl=en&user=LbDpkzQAAAAJ
19016,Jason Bowey,https://scholar.google.com//citations?hl=en&user=Nl9O-t4AAAAJ
19017,Peter Slade,https://scholar.google.com//citations?hl=en&user=fwx7drMAAAAJ
19018,Timothy J Tse,https://scholar.google.com//citations?hl=en&user=OKfx92gAAAAJ
19019,Giuliana Miguel-Pacheco,https://scholar.google.com//citations?hl=en&user=XZissVEAAAAJ
19020,Audrey Zucker-Levin,https://scholar.google.com//citations?hl=en&user=FDbLr90AAAAJ
19021,Michele Monroy-Valle,https://scholar.google.com//citations?hl=en&user=JYA3EhwAAAAJ
19022,David E. Williams,https://scholar.google.com//citations?hl=en&user=ENLQGSQAAAAJ
19023,Andrew Leach,https://scholar.google.com//citations?hl=en&user=JMGx_-kAAAAJ
19024,Veronica Marcoux,https://scholar.google.com//citations?hl=en&user=-DyO3c0AAAAJ
19025,Stan Yu,https://scholar.google.com//citations?hl=en&user=2hJ-KvEAAAAJ
19026,Min Maung,https://scholar.google.com//citations?hl=en&user=dYudVfcAAAAJ
19027,Matthew K Miller,https://scholar.google.com//citations?hl=en&user=gwhuiqMAAAAJ
19028,Vladimir Kricsfalusy,https://scholar.google.com//citations?hl=en&user=xR4-woUAAAAJ
19029,Mitch D. Weegman,https://scholar.google.com//citations?hl=en&user=aCxG-loAAAAJ
19030,Kristina Fagan Bidwell,https://scholar.google.com//citations?hl=en&user=OdOSGsQAAAAJ
19031,Martin Mau,https://scholar.google.com//citations?hl=en&user=XLkhxJgAAAAJ
19032,Ebrahim Samei,https://scholar.google.com//citations?hl=en&user=xlomfxgAAAAJ
19033,Amin Haghnegahdar,https://scholar.google.com//citations?hl=en&user=0EWe8loAAAAJ
19034,Michelle M. Collins,https://scholar.google.com//citations?hl=en&user=MI5Sqn4AAAAJ
19035,Majid Soleimani,https://scholar.google.com//citations?hl=en&user=Ymb_NUQAAAAJ
19036,Biswa Ranjan Patra,https://scholar.google.com//citations?hl=en&user=k6aybA0AAAAJ
19037,Banani Roy,https://scholar.google.com//citations?hl=en&user=3OkymdoAAAAJ
19038,Justin J Botterill,https://scholar.google.com//citations?hl=en&user=VL_1ODIAAAAJ
19039,Peter Hedlin,https://scholar.google.com//citations?hl=en&user=oDxGvHkAAAAJ
19040,Alireza Zare,https://scholar.google.com//citations?hl=en&user=91txWs4AAAAJ
19041,Cody Phillips,https://scholar.google.com//citations?hl=en&user=4b1jLEUAAAAJ
19042,Sharleen Weese Maley,https://scholar.google.com//citations?hl=en&user=e95xjR8AAAAJ
19043,Kerri Lynn Schellenberg,https://scholar.google.com//citations?hl=en&user=cORP04UAAAAJ
19044,Stacey Lovo,https://scholar.google.com//citations?hl=en&user=FmxaV9MAAAAJ
19045,WJ Brown,https://scholar.google.com//citations?hl=en&user=h-PphFUAAAAJ
19046,Orleigh Bogle,https://scholar.google.com//citations?hl=en&user=yt3wyggAAAAJ
19047,Mauro B. de Toledo,https://scholar.google.com//citations?hl=en&user=2HUggxQAAAAJ
19048,Athena McConnell,https://scholar.google.com//citations?hl=en&user=tIA8w3IAAAAJ
19049,Quinten S. Paterson,https://scholar.google.com//citations?hl=en&user=yEp-w4kAAAAJ
19050,Siyi He,https://scholar.google.com//citations?hl=en&user=Rr8w-EMAAAAJ
19051,Vinay Kansal,https://scholar.google.com//citations?hl=en&user=rnMeCxgAAAAJ
19052,Nitin Kumar Sharma,https://scholar.google.com//citations?hl=en&user=Up7KkoMAAAAJ
19053,Sheldon Wiebe,https://scholar.google.com//citations?hl=en&user=eta8ENwAAAAJ
19054,Sean Maw,https://scholar.google.com//citations?hl=en&user=lRUt8V0AAAAJ
19055,Aline C. Freitas,https://scholar.google.com//citations?hl=en&user=HlnOYMsAAAAJ
19056,Ebrahim Asadi,https://scholar.google.com//citations?hl=en&user=R_K6088AAAAJ
19057,Christopher Phenix,https://scholar.google.com//citations?hl=en&user=HZamzF8AAAAJ
19058,Zhihua He,https://scholar.google.com//citations?hl=en&user=3NOGSosAAAAJ
19059,Peter Dion Pioli,https://scholar.google.com//citations?hl=en&user=nWLkZ-MAAAAJ
19060,Ryan Banow,https://scholar.google.com//citations?hl=en&user=NScKTUwAAAAJ
19061,Richard Huntsman,https://scholar.google.com//citations?hl=en&user=-7sEJRoAAAAJ
19062,Evyn Peters,https://scholar.google.com//citations?hl=en&user=cFu3LxAAAAAJ
19063,Kalpana Kb,https://scholar.google.com//citations?hl=en&user=8NSBMfoAAAAJ
19064,Lipu Wang,https://scholar.google.com//citations?hl=en&user=Q7LxyGAAAAAJ
19065,Marie Dietrich Leurer,https://scholar.google.com//citations?hl=en&user=T0TltH0AAAAJ
19066,Mohammadreza Tayfeh Aligodarz,https://scholar.google.com//citations?hl=en&user=XbTViAUAAAAJ
19067,Fatemeh Keivaninahr,https://scholar.google.com//citations?hl=en&user=ZptAxeUAAAAJ
19068,Sharon E. Card,https://scholar.google.com//citations?hl=en&user=014tox4AAAAJ
19069,Zhe Cao,https://scholar.google.com//citations?hl=en&user=Dq3AD5QAAAAJ
19070,Michael Prystajecky,https://scholar.google.com//citations?hl=en&user=XUVe2h0AAAAJ
19071,Fuad Yassin,https://scholar.google.com//citations?hl=en&user=EeP34UsAAAAJ
19072,Mahboubeh Pordeli,https://scholar.google.com//citations?hl=en&user=3owp1HEAAAAJ
19073,Graham Strickert,https://scholar.google.com//citations?hl=en&user=OXXurDMAAAAJ
19074,Susan Tupper,https://scholar.google.com//citations?hl=en&user=apuT9OEAAAAJ
19075,Julie Colpitts,https://scholar.google.com//citations?hl=en&user=fHfgEEsAAAAJ
19076,David Kopriva,https://scholar.google.com//citations?hl=en&user=UnlMyeoAAAAJ
19077,Yuzhong Gong,https://scholar.google.com//citations?hl=en&user=3nP7jBEAAAAJ
19078,Krista Baerg,https://scholar.google.com//citations?hl=en&user=NH08_OQAAAAJ
19079,Vicki Squires,https://scholar.google.com//citations?hl=en&user=5uPOVsgAAAAJ
19080,Teresa Paslawski,https://scholar.google.com//citations?hl=en&user=cW5xb8AAAAAJ
19081,Sébastien Gauvrit,https://scholar.google.com//citations?hl=en&user=0uYah5cAAAAJ
19082,Jay Wilson,https://scholar.google.com//citations?hl=en&user=dp0Df7IAAAAJ
19083,Yalena Amador-Canizares,https://scholar.google.com//citations?hl=en&user=evJACdsAAAAJ
19084,David Fox,https://scholar.google.com//citations?hl=en&user=LeDyeY0AAAAJ
19085,"Mohsen Keramati (Karamati), Ph.D. Student",https://scholar.google.com//citations?hl=en&user=TYe5X9oAAAAJ
19086,Garrett Morandi,https://scholar.google.com//citations?hl=en&user=w6ixOZkAAAAJ
19087,Atta Sojoudi,https://scholar.google.com//citations?hl=en&user=_L2ATm0AAAAJ
19088,CJ Bishop,https://scholar.google.com//citations?hl=en&user=SDPAQnUAAAAJ
19089,Mark Slovack,https://scholar.google.com//citations?hl=en&user=LajDtHcAAAAJ
19090,Falguni Pattnaik,https://scholar.google.com//citations?hl=en&user=ew-7mBUAAAAJ
19091,Sheng Wang,https://scholar.google.com//citations?hl=en&user=Rq8QpPsAAAAJ
19092,Sarah Oosman,https://scholar.google.com//citations?hl=en&user=WcxbNg8AAAAJ
19093,Andrei Harabor,https://scholar.google.com//citations?hl=en&user=aF5n_J0AAAAJ
19094,Kalowatie Deonandan,https://scholar.google.com//citations?hl=en&user=oEM2bJQAAAAJ
19095,Winston Frias Pombo,https://scholar.google.com//citations?hl=en&user=LyJG_GIAAAAJ
19096,Myles Mabee,https://scholar.google.com//citations?hl=en&user=XkaYmpsAAAAJ
19097,Louise Arnal,https://scholar.google.com//citations?hl=en&user=uyV19U0AAAAJ
19098,Aziz Rehman,https://scholar.google.com//citations?hl=en&user=36rSFB8AAAAJ
19099,Judith Francisca Islam,https://scholar.google.com//citations?hl=en&user=_c4mha8AAAAJ
19100,Shelanne Hepp,https://scholar.google.com//citations?hl=en&user=Ts_j08UAAAAJ
19101,Karen E. Mosier,https://scholar.google.com//citations?hl=en&user=tRN5Q0MAAAAJ
19102,Jingsi Yang,https://scholar.google.com//citations?hl=en&user=E3c-x2QAAAAJ
19103,Nancy Turner,https://scholar.google.com//citations?hl=en&user=BeMIjr8AAAAJ
19104,Steven Rayan,https://scholar.google.com//citations?hl=en&user=wpNT0F0AAAAJ
19105,Soudeh Farzadfar,https://scholar.google.com//citations?hl=en&user=gtDLy24AAAAJ
19106,Trevor R Olson,https://scholar.google.com//citations?hl=en&user=wSGya9kAAAAJ
19107,Laura Wright,https://scholar.google.com//citations?hl=en&user=NN5rEFMAAAAJ
19108,Nicole Misura,https://scholar.google.com//citations?hl=en&user=NMTAsuQAAAAJ
19109,Paul Orlowski,https://scholar.google.com//citations?hl=en&user=eyqzsy8AAAAJ
19110,Beverley Brenna,https://scholar.google.com//citations?hl=en&user=uMWS-BoAAAAJ
19111,"Colin Yeung, BSc, BSc(Med), MD, MPH, FRCPC",https://scholar.google.com//citations?hl=en&user=WOAGLFwAAAAJ
19112,April Mackey,https://scholar.google.com//citations?hl=en&user=miuCWcQAAAAJ
19113,Md. Musharaf hossain,https://scholar.google.com//citations?hl=en&user=cYkzHYgAAAAJ
19114,"Tumpa Sarker, PhD",https://scholar.google.com//citations?hl=en&user=xaJSINQAAAAJ
19115,Ansgar E. Depping,https://scholar.google.com//citations?hl=en&user=Boy0BpQAAAAJ
19116,Fidelia A Orji,https://scholar.google.com//citations?hl=en&user=0JQcKn8AAAAJ
19117,Hamidreza Rashidi,https://scholar.google.com//citations?hl=en&user=va4TN_MAAAAJ
19118,Amir Kaivani,https://scholar.google.com//citations?hl=en&user=_fq1vXsAAAAJ
19119,Lynsey Martin,https://scholar.google.com//citations?hl=en&user=shgK7W4AAAAJ
19120,Anjuman Ara,https://scholar.google.com//citations?hl=en&user=Ic3k1PUAAAAJ
19121,Michelle M. Gagnon,https://scholar.google.com//citations?hl=en&user=gHNYlScAAAAJ
19122,雷耀庚 (Yaogeng Lei),https://scholar.google.com//citations?hl=en&user=wMU7TyoAAAAJ
19123,Boakye-Danquah John,https://scholar.google.com//citations?hl=en&user=Kmaxr4MAAAAJ
19124,Udoka Okpalauwaekwe,https://scholar.google.com//citations?hl=en&user=z9Ulo84AAAAJ
19125,Karen Laframboise,https://scholar.google.com//citations?hl=en&user=lADNZlsAAAAJ
19126,Baljinder Singh Kauldhar,https://scholar.google.com//citations?hl=en&user=T9jcduAAAAAJ
19127,John G. Hansen,https://scholar.google.com//citations?hl=en&user=jGZFdQgAAAAJ
19128,Hamed Alizadeh Sardroud,https://scholar.google.com//citations?hl=en&user=TV9G1UwAAAAJ
19129,Debdatta Das,https://scholar.google.com//citations?hl=en&user=kLTrg_gAAAAJ
19130,Ravi Dhabhai,https://scholar.google.com//citations?hl=en&user=tRYBDq0AAAAJ
19131,iqra azam,https://scholar.google.com//citations?hl=en&user=THVzUyYAAAAJ
19132,Betty Rohr,https://scholar.google.com//citations?hl=en&user=3D75S-8AAAAJ
19133,Salah Almubarak,https://scholar.google.com//citations?hl=en&user=9K_1NNAAAAAJ
19134,Ketema Daba Abdi,https://scholar.google.com//citations?hl=en&user=2G-CdPcAAAAJ
19135,Rhonda Bryce,https://scholar.google.com//citations?hl=en&user=2eXLqusAAAAJ
19136,Melanie Orvold,https://scholar.google.com//citations?hl=en&user=ei-nQ-EAAAAJ
19137,Wahab O Alabi,https://scholar.google.com//citations?hl=en&user=oTuhKsYAAAAJ
19138,Dong-Jin Lee,https://scholar.google.com//citations?hl=en&user=ryVYvHoAAAAJ
19139,Erick McNair,https://scholar.google.com//citations?hl=en&user=8iKwT60AAAAJ
19140,Behzad M Toosi,https://scholar.google.com//citations?hl=en&user=6Z_IxmoAAAAJ
19141,Noelle Rohatinsky,https://scholar.google.com//citations?hl=en&user=aVbnU7cAAAAJ
19142,Darrien Rattray,https://scholar.google.com//citations?hl=en&user=qblS3m8AAAAJ
19143,Frank Klaassen,https://scholar.google.com//citations?hl=en&user=c6X0GJgAAAAJ
19144,Dr. Elham Rezaei,https://scholar.google.com//citations?hl=en&user=iSCHd50AAAAJ
19145,Mohamed Elsamahy,https://scholar.google.com//citations?hl=en&user=fauOkAEAAAAJ
19146,"Abukari Kwame, PhD",https://scholar.google.com//citations?hl=en&user=Alw9ubIAAAAJ
19147,Helen Vandenberg,https://scholar.google.com//citations?hl=en&user=-9a57QMAAAAJ
19148,mohammad vakil,https://scholar.google.com//citations?hl=en&user=3FiCS6UAAAAJ
19149,Travis Wiens,https://scholar.google.com//citations?hl=en&user=bxdjChQAAAAJ
19150,reza pourazizi,https://scholar.google.com//citations?hl=en&user=7RXb3U8AAAAJ
19151,Diane (DeDe) Dawson,https://scholar.google.com//citations?hl=en&user=pe1ZJB8AAAAJ
19152,Xu Wang,https://scholar.google.com//citations?hl=en&user=Ml0QbnEAAAAJ
19153,Julia B Montgomery,https://scholar.google.com//citations?hl=en&user=RVNl8t0AAAAJ
19154,Somayeh Fatahi,https://scholar.google.com//citations?hl=en&user=F6hfVc8AAAAJ
19155,Hasan Pervej Ahmed,https://scholar.google.com//citations?hl=en&user=RfjWnRMAAAAJ
19156,Kathleen Felton,https://scholar.google.com//citations?hl=en&user=j-UUVBAAAAAJ
19157,Dr. Jasleen Kaur,https://scholar.google.com//citations?hl=en&user=fyHUNMEAAAAJ
19158,Sivaranjani Murugesan,https://scholar.google.com//citations?hl=en&user=JEryQfYAAAAJ
19159,David McGrane,https://scholar.google.com//citations?hl=en&user=fSXrOroAAAAJ
19160,Sohail Qazi,https://scholar.google.com//citations?hl=en&user=BvZUjIUAAAAJ
19161,Machiweyi Kunzekweguta,https://scholar.google.com//citations?hl=en&user=Tt8BJ-wAAAAJ
19162,Albert I. Ugochukwu,https://scholar.google.com//citations?hl=en&user=xjldiuoAAAAJ
19163,Robyn Ralph,https://scholar.google.com//citations?hl=en&user=Ser04gEAAAAJ
19164,Sudipa Chauhan,https://scholar.google.com//citations?hl=en&user=HOsBHE4AAAAJ
19165,Apurba Das,https://scholar.google.com//citations?hl=en&user=O0-m8jEAAAAJ
19166,Dorota Paczesniak,https://scholar.google.com//citations?hl=en&user=wLAykXIAAAAJ
19167,Yolande Seddon,https://scholar.google.com//citations?hl=en&user=BFnG2VkAAAAJ
19168,Valerie Schoepfer,https://scholar.google.com//citations?hl=en&user=2YhS4CUAAAAJ
19169,Wasimul Bari chowdhury,https://scholar.google.com//citations?hl=en&user=K1t4z8wAAAAJ
19170,"Dina G. Moussa, BChD, MDSc, PhD",https://scholar.google.com//citations?hl=en&user=tvvWsvoAAAAJ
19171,Athira Mohanan,https://scholar.google.com//citations?hl=en&user=sZ8YtIMAAAAJ
19172,Jesse Stewart,https://scholar.google.com//citations?hl=en&user=73wOip8AAAAJ
19173,Haizhen Mou,https://scholar.google.com//citations?hl=en&user=_4HhbA8AAAAJ
19174,Sarah Wood,https://scholar.google.com//citations?hl=en&user=FXa4l9cAAAAJ
19175,Dr. Sathyapal Churipard R.,https://scholar.google.com//citations?hl=en&user=ypnxOosAAAAJ
19176,Naresh Ramesh,https://scholar.google.com//citations?hl=en&user=7wSdPdIAAAAJ
19177,Artur Sowa,https://scholar.google.com//citations?hl=en&user=7onG-NYAAAAJ
19178,Kamiar Ghoseiri,https://scholar.google.com//citations?hl=en&user=qwUJlScAAAAJ
19179,Bettina Spreng,https://scholar.google.com//citations?hl=en&user=nwfaw3AAAAAJ
19180,Elliott Skierszkan,https://scholar.google.com//citations?hl=en&user=sgyskN4AAAAJ
19181,Anthony Shillito,https://scholar.google.com//citations?hl=en&user=QLYMwL8AAAAJ
19182,Orhan Yilmaz,https://scholar.google.com//citations?hl=en&user=1nWVF2wAAAAJ
19183,Emily Cavaliere,https://scholar.google.com//citations?hl=en&user=EJYUnDgAAAAJ
19184,Amin Mousavi,https://scholar.google.com//citations?hl=en&user=QaJwqsEAAAAJ
19185,Jason MacLean,https://scholar.google.com//citations?hl=en&user=r1nGlogAAAAJ
19186,Kawser Wazed Nafi,https://scholar.google.com//citations?hl=en&user=yE5KKP4AAAAJ
19187,Tommy Z. Yuan,https://scholar.google.com//citations?hl=en&user=ofgb_mkAAAAJ
19188,Ashton Seth Reimer,https://scholar.google.com//citations?hl=en&user=LegErnMAAAAJ
19189,PRAMODKUMAR JADHAV,https://scholar.google.com//citations?hl=en&user=4XAwJRIAAAAJ
19190,"Pekka Sinervo, FRSC",https://scholar.google.com//citations?hl=en&user=k9L6jPYAAAAJ
19191,Alex Krizhevsky,https://scholar.google.com//citations?hl=en&user=xegzhJcAAAAJ
19192,Jurgen Rehm,https://scholar.google.com//citations?hl=en&user=p5FrCV0AAAAJ
19193,Jimmy Ba,https://scholar.google.com//citations?hl=en&user=ymzxRhAAAAAJ
19194,Anthony E Lang,https://scholar.google.com//citations?hl=en&user=xm1qBO0AAAAJ
19195,Lawrence Leiter,https://scholar.google.com//citations?hl=en&user=kOdHgcAAAAAJ
19196,"Slutsky, AS",https://scholar.google.com//citations?hl=en&user=oQcAsYYAAAAJ
19197,David C. Bailey,https://scholar.google.com//citations?hl=en&user=TdxMocsAAAAJ
19198,"Scherer, Stephen W.",https://scholar.google.com//citations?hl=en&user=NKTqN4IAAAAJ
19199,Alex Graves,https://scholar.google.com//citations?hl=en&user=DaFHynwAAAAJ
19200,Endel Tulving,https://scholar.google.com//citations?hl=en&user=OxmLLMEAAAAJ
19201,J. Richard Bond,https://scholar.google.com//citations?hl=en&user=bKrJyyUAAAAJ
19202,Frank Silver,https://scholar.google.com//citations?hl=en&user=X8cLKAgAAAAJ
19203,Seyed-Mohammad Fereshtehnejad,https://scholar.google.com//citations?hl=en&user=ELJSEfcAAAAJ
19204,Ming Tsao,https://scholar.google.com//citations?hl=en&user=3LIrYNwAAAAJ
19205,Janet Rossant,https://scholar.google.com//citations?hl=en&user=abY9aJ0AAAAJ
19206,Fergus IM Craik,https://scholar.google.com//citations?hl=en&user=sMmxTNcAAAAJ
19207,Steven Gallinger,https://scholar.google.com//citations?hl=en&user=VAYy04wAAAAJ
19208,gary latham,https://scholar.google.com//citations?hl=en&user=ovlcir4AAAAJ
19209,Kathleen I. Pritchard,https://scholar.google.com//citations?hl=en&user=3AGo6DUAAAAJ
19210,Keith E. Stanovich,https://scholar.google.com//citations?hl=en&user=jWRPvwkAAAAJ
19211,James L Kennedy,https://scholar.google.com//citations?hl=en&user=L8B57mIAAAAJ
19212,Jim Cummins,https://scholar.google.com//citations?hl=en&user=UWPeriIAAAAJ
19213,Reed Essick,https://scholar.google.com//citations?hl=en&user=9w6jxIcAAAAJ
19214,Andrea Tricco,https://scholar.google.com//citations?hl=en&user=l34gAOkAAAAJ
19215,am lozano,https://scholar.google.com//citations?hl=en&user=gYa6pGYAAAAJ
19216,Harald Pfeiffer,https://scholar.google.com//citations?hl=en&user=ksrLeBoAAAAJ
19217,Sandra E. Black,https://scholar.google.com//citations?hl=en&user=tkYRB58AAAAJ
19218,"David JA Jenkins, MD, Ph.D, D.Sc",https://scholar.google.com//citations?hl=en&user=z_IsflYAAAAJ
19219,Gary Bader,https://scholar.google.com//citations?hl=en&user=22M9eisAAAAJ
19220,Lewis E Kay,https://scholar.google.com//citations?hl=en&user=xPHwWpcAAAAJ
19221,John E. Dick,https://scholar.google.com//citations?hl=en&user=tJFQIz0AAAAJ
19222,Zindel Segal,https://scholar.google.com//citations?hl=en&user=oTq7Q94AAAAJ
19223,Sergio Grinstein,https://scholar.google.com//citations?hl=en&user=lTI5UqwAAAAJ
19224,Calvin Barth Netterfield,https://scholar.google.com//citations?hl=en&user=rVi7vX0AAAAJ
19225,Warren CW Chan,https://scholar.google.com//citations?hl=en&user=9uIyH1IAAAAJ
19226,Eleftherios Diamandis,https://scholar.google.com//citations?hl=en&user=AekfAtgAAAAJ
19227,Van der Kwast T,https://scholar.google.com//citations?hl=en&user=HoSMeeQAAAAJ
19228,An-Wen Chan,https://scholar.google.com//citations?hl=en&user=7wUJNzUAAAAJ
19229,Robert S. Kerbel,https://scholar.google.com//citations?hl=en&user=zN2vItkAAAAJ
19230,Raquel Urtasun,https://scholar.google.com//citations?hl=en&user=jyxO2akAAAAJ
19231,Philip Awadalla,https://scholar.google.com//citations?hl=en&user=WUN5BGgAAAAJ
19232,Alan Aspuru-Guzik,https://scholar.google.com//citations?hl=en&user=Ag_6KEgAAAAJ
19233,Peter Liu,https://scholar.google.com//citations?hl=en&user=zl1bOp0AAAAJ
19234,Morris Moscovitch,https://scholar.google.com//citations?hl=en&user=_P14imQAAAAJ
19235,Richard Zemel,https://scholar.google.com//citations?hl=en&user=iBeDoRAAAAAJ
19236,Mary Gospodarowicz,https://scholar.google.com//citations?hl=en&user=NzzI_iwAAAAJ
19237,Harry LA Janssen,https://scholar.google.com//citations?hl=en&user=rbuWMNwAAAAJ
19238,Anne M Griffiths,https://scholar.google.com//citations?hl=en&user=KKKI5DoAAAAJ
19239,Gillian A Hawker,https://scholar.google.com//citations?hl=en&user=sPhJ2s4AAAAJ
19240,Warren Mason,https://scholar.google.com//citations?hl=en&user=6nj9hw8AAAAJ
19241,Carl Bereiter,https://scholar.google.com//citations?hl=en&user=g6Uzl7wAAAAJ
19242,"Brian W. McCrindle, MD MPH",https://scholar.google.com//citations?hl=en&user=Ap80-ZwAAAAJ
19243,Mike Tyers,https://scholar.google.com//citations?hl=en&user=9zEuqoIAAAAJ
19244,Sidney H. Kennedy,https://scholar.google.com//citations?hl=en&user=POml2n8AAAAJ
19245,Kullervo Hynynen,https://scholar.google.com//citations?hl=en&user=_U9bzEAAAAAJ
19246,David R. Kaplan,https://scholar.google.com//citations?hl=en&user=k4q3hzsAAAAJ
19247,Howard Chertkow,https://scholar.google.com//citations?hl=en&user=BFEsPREAAAAJ
19248,Timothy R. Hughes,https://scholar.google.com//citations?hl=en&user=qVLNgoAAAAAJ
19249,Ekaterina Rogaeva,https://scholar.google.com//citations?hl=en&user=OtGnugcAAAAJ
19250,Cynthia Hawkins,https://scholar.google.com//citations?hl=en&user=RycwQxEAAAAJ
19251,Brendan Frey,https://scholar.google.com//citations?hl=en&user=RjQ7YnMAAAAJ
19252,PS Ohashi,https://scholar.google.com//citations?hl=en&user=ctMZoCQAAAAJ
19253,Thomas MS Wolever,https://scholar.google.com//citations?hl=en&user=Z_L_b90AAAAJ
19254,Dr. Robert Josse,https://scholar.google.com//citations?hl=en&user=9qXvUQMAAAAJ
19255,Jack Greenblatt,https://scholar.google.com//citations?hl=en&user=_wN2n1UAAAAJ
19256,Charles Boone,https://scholar.google.com//citations?hl=en&user=dm98D_wAAAAJ
19257,perry j,https://scholar.google.com//citations?hl=en&user=I8zmAaAAAAAJ
19258,George Tomlinson,https://scholar.google.com//citations?hl=en&user=zSeh9ikAAAAJ
19259,WR Peltier,https://scholar.google.com//citations?hl=en&user=yes-VnIAAAAJ
19260,Mark Henkelman,https://scholar.google.com//citations?hl=en&user=fO2McaEAAAAJ
19261,Terence Picton,https://scholar.google.com//citations?hl=en&user=Yz3lxi8AAAAJ
19262,Vikas Gupta,https://scholar.google.com//citations?hl=en&user=vcd_mXsAAAAJ
19263,"Sangeeta Mehta MD, FRCPC",https://scholar.google.com//citations?hl=en&user=FtE4rAEAAAAJ
19264,Mitsuhiko Ikura,https://scholar.google.com//citations?hl=en&user=NqFgQYsAAAAJ
19265,Stephen Girardin,https://scholar.google.com//citations?hl=en&user=VeRE32cAAAAJ
19266,Benoit Mulsant,https://scholar.google.com//citations?hl=en&user=Odi-lKAAAAAJ
19267,"Vijay Kumar Chattu MD, MPH, MPhil, FIAMS",https://scholar.google.com//citations?hl=en&user=zDqVxBYAAAAJ
19268,Spencer CH Barrett,https://scholar.google.com//citations?hl=en&user=nKFMS08AAAAJ
19269,Doug Stephan,https://scholar.google.com//citations?hl=en&user=za9qAAUAAAAJ
19270,Mitchell A Winnik,https://scholar.google.com//citations?hl=en&user=IhW3uwwAAAAJ
19271,Joel AC Baum,https://scholar.google.com//citations?hl=en&user=DreY6H4AAAAJ
19272,Maya Fishbach,https://scholar.google.com//citations?hl=en&user=Jpp9v_UAAAAJ
19273,Janet Polivy,https://scholar.google.com//citations?hl=en&user=x5ha4ecAAAAJ
19274,James Rutka,https://scholar.google.com//citations?hl=en&user=2Czk6BQAAAAJ
19275,A. keith stewart,https://scholar.google.com//citations?hl=en&user=eYfctGAAAAAJ
19276,John R McLaughlin,https://scholar.google.com//citations?hl=en&user=i5beTncAAAAJ
19277,Robert Chen,https://scholar.google.com//citations?hl=en&user=6aBEIyYAAAAJ
19278,Rosemary Tannock,https://scholar.google.com//citations?hl=en&user=IAPxNMwAAAAJ
